ticker_a,ticker_b,lookback,entry_z,exit_z,total_return,annualized_return,annualized_volatility,sharpe_ratio,max_drawdown,entries,exits,turnover,win_rate,average_trade_return,cointegration_p_value
ATO,MMM,40,2.0,0.25,-0.039725751795255615,-0.00668482029856321,0.24470636528294942,-0.027317721346699242,-0.4400007790535533,46,46,92.0,0.6086956521739131,0.0050345266112325916,0.001902682622696682
ATO,MMM,60,2.5,0.5,-0.04066556487165962,-0.006845740785042742,0.21951842201292998,-0.031185267834330174,-0.39045941623414326,24,24,48.0,0.6666666666666666,0.0017007121054942315,0.001902682622696682
ATO,MMM,40,2.0,0.5,-0.17739053155887263,-0.03179414602400321,0.231271664254472,-0.13747531988622522,-0.454239637691891,45,45,90.0,0.6,0.001137335451098124,0.001902682622696682
ATO,MMM,60,2.5,0.0,-0.5023357099635445,-0.10904815754500186,0.310358125985998,-0.35136234051729526,-0.613931338103585,67,66,133.0,0.4626865671641791,-0.006778765235374841,0.001902682622696682
ATO,MMM,90,2.5,0.0,-0.5023357099635445,-0.10904815754500186,0.310358125985998,-0.35136234051729526,-0.613931338103585,67,66,133.0,0.4626865671641791,-0.006778765235374841,0.001902682622696682
ATO,MMM,40,2.5,0.0,-0.5568865148569115,-0.1260001852847219,0.3141526110315593,-0.40107954179016553,-0.6544868837248317,64,63,127.0,0.421875,-0.008305246822774042,0.001902682622696682
ATO,MMM,90,2.0,0.0,-0.5832776902184122,-0.13483540163299879,0.31352955588705517,-0.4300564304105717,-0.6202672407397916,67,66,133.0,0.43283582089552236,-0.009152826901620425,0.001902682622696682
ATO,MMM,90,1.5,0.0,-0.58507277450544,-0.13545316115287342,0.31292085837045364,-0.4328671532420386,-0.6154670073593278,67,66,133.0,0.44776119402985076,-0.0088154811077054,0.001902682622696682
ATO,MMM,40,2.0,0.0,-0.6328232224155173,-0.15276675526692418,0.31244283807166023,-0.48894305342305977,-0.6986196489544844,68,67,135.0,0.47058823529411764,-0.010474518330689903,0.001902682622696682
ATO,MMM,60,1.5,0.0,-0.6328232224155173,-0.15276675526692418,0.31244283807166023,-0.48894305342305977,-0.6986196489544844,68,67,135.0,0.47058823529411764,-0.010474518330689903,0.001902682622696682
ATO,MMM,60,2.0,0.0,-0.6328232224155173,-0.15276675526692418,0.31244283807166023,-0.48894305342305977,-0.6986196489544844,68,67,135.0,0.47058823529411764,-0.010474518330689903,0.001902682622696682
ACN,GOOGL,40,2.0,0.25,1.253380476006884,0.14388147008037855,0.16221025831482766,0.8870059857812724,-0.17103710906378788,49,49,98.0,0.7551020408163265,0.019269161022178165,0.003098078028159723
ACN,GOOGL,60,2.0,0.25,0.9835858479057475,0.11999763573896294,0.15136576580479869,0.7927660201165427,-0.17318051284382874,44,44,88.0,0.7045454545454546,0.01838775060476798,0.003098078028159723
ACN,GOOGL,40,2.5,0.5,0.6620337323086092,0.08769644037090907,0.11225026946013983,0.7812581724095562,-0.09008407792733153,25,25,50.0,0.72,0.023023052088520148,0.003098078028159723
ACN,GOOGL,40,2.0,0.5,0.9213024029005588,0.11410102002220879,0.14961814428537457,0.7626148590947492,-0.16779242732986632,46,46,92.0,0.782608695652174,0.01672409646452079,0.003098078028159723
ACN,GOOGL,60,2.0,0.5,0.9094472266550555,0.11296061671167079,0.14821415253559153,0.7621446048112369,-0.15897440512458572,40,40,80.0,0.725,0.019027136192471678,0.003098078028159723
ACN,GOOGL,90,2.0,0.5,0.8662096660283463,0.10875068172319291,0.1435030192580089,0.7578285271313101,-0.15871428344606842,34,34,68.0,0.7647058823529411,0.021306368749145186,0.003098078028159723
ACN,GOOGL,60,1.5,0.5,0.9488453096280303,0.11672799710492687,0.16337195249855782,0.7144922694484985,-0.15897440512458605,57,57,114.0,0.6842105263157895,0.014151619109881318,0.003098078028159723
ACN,GOOGL,60,2.5,0.25,0.6886528484601628,0.09055981596609586,0.12961894743890529,0.6986618681561229,-0.15871428344606797,27,27,54.0,0.7037037037037037,0.02255985050535913,0.003098078028159723
ACN,GOOGL,60,2.5,0.5,0.6657277071976968,0.08809607217414861,0.12686360342749495,0.6944156542463122,-0.15871428344606864,26,26,52.0,0.7307692307692307,0.022750308200142948,0.003098078028159723
ACN,GOOGL,90,2.5,0.5,0.5577247162377865,0.07609365747214358,0.11753058601964564,0.6474370633991756,-0.15963187815982416,22,22,44.0,0.7727272727272727,0.023347809630670666,0.003098078028159723
ACN,GOOGL,40,2.5,0.25,0.5996819987089839,0.0808364967531372,0.1276923002417409,0.633056939221092,-0.16014171980235647,26,26,52.0,0.6923076923076923,0.021030645663109474,0.003098078028159723
ACN,GOOGL,60,1.5,0.25,0.8101455602474747,0.10316893460347343,0.16967322478203245,0.6080448741161576,-0.17318051284382818,57,57,114.0,0.6491228070175439,0.012862072952191068,0.003098078028159723
